,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_min_impurity_split,param_min_samples_leaf,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
136,1.76359992027,0.00400009155273,0.544513198924,0.706950147547,10,1e-05,10,42,"{'min_samples_split': 42, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 10}",194,0.561039826406,0.710594799445,0.603582155615,0.686545833131,0.556116932868,0.691726763461,0.472400502735,0.733740201661,0.529423039686,0.712143140036,0.0141363489311,1.168007728e-07,0.0431862370913,0.0167692881643
137,1.73059997559,0.00460004806519,0.539648280291,0.699111971505,10,1e-05,10,52,"{'min_samples_split': 52, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 10}",196,0.558842179671,0.700133107374,0.606096873529,0.681009067402,0.55865835018,0.689096779536,0.471669413638,0.722319047276,0.502965985683,0.703001855937,0.0258194237422,0.000799894339992,0.0471426063412,0.0140197110693
138,1.73779988289,0.00520009994507,0.544894164107,0.685584834872,10,1e-05,10,62,"{'min_samples_split': 62, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 10}",193,0.559337436845,0.682139834027,0.613996315931,0.66944468383,0.569765282444,0.682954121489,0.483787525578,0.705624932209,0.497573167146,0.687760602804,0.0344232364068,0.000399971008301,0.0481157018983,0.0117101035587
139,1.75079994202,0.00480008125305,0.548234114063,0.677150784399,10,1e-05,10,72,"{'min_samples_split': 72, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 10}",182,0.555386537435,0.678915388971,0.620114915625,0.667593188228,0.543569073478,0.669724441366,0.486901038101,0.701749692642,0.535195949377,0.667771210791,0.00844752735354,0.000748328219229,0.0428296614362,0.0129822550625
140,1.74000005722,0.00499992370605,0.549843048607,0.66668092077,10,1e-05,10,82,"{'min_samples_split': 82, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 10}",168,0.553725107572,0.674971953344,0.624752028205,0.664325092522,0.543406499601,0.664993897202,0.492393449176,0.669133675126,0.534934663783,0.659979985658,0.00997993508569,9.53674316406e-08,0.0428741180084,0.00506074563068
141,1.7031999588,0.00500001907349,0.54844629077,0.658863845734,10,1e-05,10,92,"{'min_samples_split': 92, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 10}",181,0.547699814126,0.651664172752,0.621984738826,0.658175934276,0.545230985534,0.661627309786,0.491953723359,0.665721441911,0.535359124219,0.657130369945,0.0199338941189,0.000894415681642,0.0419090787865,0.00468992133047
142,1.72060003281,0.00479998588562,0.548832920037,0.654954371256,10,1e-05,10,102,"{'min_samples_split': 102, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 10}",180,0.547353986424,0.649675509281,0.621031301733,0.656956414936,0.549771504294,0.651855955596,0.492666256558,0.664251214765,0.533337918969,0.652032761702,0.0177831721756,0.000399899493388,0.0414989423065,0.00522382702359
143,1.77220001221,0.00520000457764,0.557880673064,0.720443353632,10,1e-05,15,2,"{'min_samples_split': 2, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 15}",60,0.580666161286,0.72741695246,0.61918380271,0.704985581969,0.560939804834,0.71295904678,0.483941802845,0.731126012883,0.544668696604,0.725729174067,0.00828018869511,0.000979890354597,0.0445613013089,0.00985543241877
144,1.7728000164,0.00459995269775,0.55622223107,0.720443353632,10,1e-05,15,12,"{'min_samples_split': 12, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 15}",78,0.577436002581,0.72741695246,0.619138769895,0.704985581969,0.556210546173,0.71295904678,0.483809002062,0.731126012883,0.544514090117,0.725729174067,0.0146888038298,0.000489901382448,0.0442486117894,0.00985543241877
145,1.68519997597,0.00460000038147,0.559140991933,0.720443353632,10,1e-05,15,22,"{'min_samples_split': 22, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 15}",48,0.584215869702,0.72741695246,0.61918380271,0.704985581969,0.563929168303,0.71295904678,0.483795187572,0.731126012883,0.544577517531,0.725729174067,0.00552804398859,0.000489940316038,0.0450473667188,0.00985543241877
